# timeseries-10min - file con shifting in base al fuso orario.
142.10192 ;
let Lambda[511,17]:= 
155.21460 ;
let Lambda[511,18]:= 
166.11349 ;
let Lambda[511,19]:= 
182.43114 ;
let Lambda[511,20]:= 
202.39101 ;
let Lambda[511,21]:= 
242.84909 ;
let Lambda[511,22]:= 
217.99781 ;
let Lambda[511,23]:= 
180.96925 ;
let Lambda[511,24]:= 
217.92564 ;
let Lambda[511,1]:= 
48.19509 ;
let Lambda[511,2]:= 
51.98109 ;
let Lambda[511,3]:= 
47.47904 ;
let Lambda[511,4]:= 
43.28328 ;
let Lambda[512,4]:= 
89.38496 ;
let Lambda[512,5]:= 
74.32161 ;
let Lambda[512,6]:= 
63.33252 ;
let Lambda[512,7]:= 
68.44420 ;
let Lambda[512,8]:= 
70.02025 ;
let Lambda[512,9]:= 
49.57389 ;
let Lambda[512,10]:= 
56.75347 ;
let Lambda[512,11]:= 
57.68599 ;
let Lambda[512,12]:= 
63.92439 ;
let Lambda[512,13]:= 
80.52901 ;
let Lambda[512,14]:= 
74.02241 ;
let Lambda[512,15]:= 
97.13246 ;
let Lambda[512,16]:= 
100.39378 ;
let Lambda[512,17]:= 
109.45154 ;
let Lambda[512,18]:= 
107.00256 ;
let Lambda[512,19]:= 
110.49317 ;
let Lambda[512,20]:= 
149.73631 ;
let Lambda[512,21]:= 
129.14235 ;
let Lambda[512,22]:= 
129.59034 ;
let Lambda[512,23]:= 
135.30631 ;
let Lambda[512,24]:= 
125.37557 ;
let Lambda[512,1]:= 
41.50456 ;
let Lambda[512,2]:= 
37.90987 ;
let Lambda[512,3]:= 
34.55975 ;
let Lambda[513,1]:= 
182.14634 ;
let Lambda[513,2]:= 
153.06181 ;
let Lambda[513,3]:= 
142.02412 ;
let Lambda[513,4]:= 
136.64256 ;
let Lambda[513,5]:= 
122.83990 ;
let Lambda[513,6]:= 
108.90142 ;
let Lambda[513,7]:= 
125.31580 ;
let Lambda[513,8]:= 
136.12678 ;
let Lambda[513,9]:= 
136.96840 ;
let Lambda[513,10]:= 
173.74307 ;
let Lambda[513,11]:= 
163.92002 ;
let Lambda[513,12]:= 
179.08314 ;
let Lambda[513,13]:= 
195.16240 ;
let Lambda[513,14]:= 
186.11855 ;
let Lambda[513,15]:= 
240.19967 ;
let Lambda[513,16]:= 
220.29301 ;
let Lambda[513,17]:= 
311.39806 ;
let Lambda[513,18]:= 
268.67641 ;
let Lambda[513,19]:= 
252.32776 ;
let Lambda[513,20]:= 
268.43094 ;
let Lambda[513,21]:= 
247.97906 ;
let Lambda[513,22]:= 
300.54698 ;
let Lambda[513,23]:= 
254.36877 ;
let Lambda[513,24]:= 
211.22656 ;
let Lambda[514,6]:= 
176.38156 ;
let Lambda[514,7]:= 
163.81938 ;
let Lambda[514,8]:= 
133.30432 ;
let Lambda[514,9]:= 
129.54695 ;
let Lambda[514,10]:= 
127.93478 ;
let Lambda[514,11]:= 
119.56167 ;
let Lambda[514,12]:= 
116.60867 ;
let Lambda[514,13]:= 
118.57356 ;
let Lambda[514,14]:= 
115.94754 ;
let Lambda[514,15]:= 
136.20538 ;
let Lambda[514,16]:= 
155.49060 ;
let Lambda[514,17]:= 
177.06615 ;
let Lambda[514,18]:= 
198.10504 ;
let Lambda[514,19]:= 
213.99708 ;
let Lambda[514,20]:= 
204.81162 ;
let Lambda[514,21]:= 
218.03396 ;
let Lambda[514,22]:= 
298.36844 ;
let Lambda[514,23]:= 
247.03297 ;
let Lambda[514,24]:= 
244.09447 ;
let Lambda[514,1]:= 
19.59612 ;
let Lambda[514,2]:= 
19.59612 ;
let Lambda[514,3]:= 
21.13551 ;
let Lambda[514,4]:= 
19.30498 ;
let Lambda[514,5]:= 
17.59898 ;
let Lambda[515,6]:= 
198.51175 ;
let Lambda[515,7]:= 
171.58016 ;
let Lambda[515,8]:= 
148.46690 ;
let Lambda[515,9]:= 
130.51176 ;
let Lambda[515,10]:= 
143.30081 ;
let Lambda[515,11]:= 
106.25218 ;
let Lambda[515,12]:= 
109.33514 ;
let Lambda[515,13]:= 
126.77817 ;
let Lambda[515,14]:= 
124.55429 ;
let Lambda[515,15]:= 
141.77738 ;
let Lambda[515,16]:= 
148.73708 ;
let Lambda[515,17]:= 
174.72659 ;
let Lambda[515,18]:= 
205.49704 ;
let Lambda[515,19]:= 
183.60852 ;
let Lambda[515,20]:= 
195.65529 ;
let Lambda[515,21]:= 
240.91498 ;
let Lambda[515,22]:= 
292.02376 ;
let Lambda[515,23]:= 
240.95728 ;
let Lambda[515,24]:= 
258.02542 ;
let Lambda[515,1]:= 
17.46005 ;
let Lambda[515,2]:= 
17.46005 ;
let Lambda[515,3]:= 
18.83164 ;
let Lambda[515,4]:= 
17.20064 ;
let Lambda[515,5]:= 
15.68061 ;
let Lambda[516,17]:= 
234.44675 ;
let Lambda[516,18]:= 
172.84933 ;
let Lambda[516,19]:= 
162.10927 ;
let Lambda[516,20]:= 
170.74243 ;
let Lambda[516,21]:= 
167.64480 ;
let Lambda[516,22]:= 
138.54531 ;
let Lambda[516,23]:= 
125.15829 ;
let Lambda[516,24]:= 
142.66518 ;
let Lambda[516,1]:= 
107.76736 ;
let Lambda[516,2]:= 
128.00263 ;
let Lambda[516,3]:= 
132.84221 ;
let Lambda[516,4]:= 
154.39418 ;
let Lambda[516,5]:= 
156.59535 ;
let Lambda[516,6]:= 
167.59121 ;
let Lambda[516,7]:= 
178.58706 ;
let Lambda[516,8]:= 
196.18392 ;
let Lambda[516,9]:= 
245.00941 ;
let Lambda[516,10]:= 
219.93707 ;
let Lambda[516,11]:= 
196.62366 ;
let Lambda[516,12]:= 
207.17978 ;
let Lambda[516,13]:= 
207.17978 ;
let Lambda[516,14]:= 
223.45494 ;
let Lambda[516,15]:= 
204.10164 ;
let Lambda[516,16]:= 
186.06504 ;
let Lambda[517,1]:= 
40.03672 ;
let Lambda[517,2]:= 
34.38321 ;
let Lambda[517,3]:= 
33.89204 ;
let Lambda[517,4]:= 
32.65780 ;
let Lambda[517,5]:= 
29.40681 ;
let Lambda[517,6]:= 
28.07458 ;
let Lambda[517,7]:= 
26.53803 ;
let Lambda[517,8]:= 
28.94094 ;
let Lambda[517,9]:= 
29.58923 ;
let Lambda[517,10]:= 
32.99340 ;
let Lambda[517,11]:= 
39.07921 ;
let Lambda[517,12]:= 
42.39137 ;
let Lambda[517,13]:= 
48.26052 ;
let Lambda[517,14]:= 
50.24067 ;
let Lambda[517,15]:= 
48.53356 ;
let Lambda[517,16]:= 
59.36187 ;
let Lambda[517,17]:= 
72.07630 ;
let Lambda[517,18]:= 
64.70058 ;
let Lambda[517,19]:= 
58.39317 ;
let Lambda[517,20]:= 
55.14313 ;
let Lambda[517,21]:= 
60.36721 ;
let Lambda[517,22]:= 
58.22283 ;
let Lambda[517,23]:= 
59.47032 ;
let Lambda[517,24]:= 
51.08710 ;
let Lambda[518,17]:= 
157.00680 ;
let Lambda[518,18]:= 
130.71483 ;
let Lambda[518,19]:= 
114.16354 ;
let Lambda[518,20]:= 
115.46444 ;
let Lambda[518,21]:= 
103.17892 ;
let Lambda[518,22]:= 
78.29828 ;
let Lambda[518,23]:= 
98.53740 ;
let Lambda[518,24]:= 
84.48787 ;
let Lambda[518,1]:= 
83.80396 ;
let Lambda[518,2]:= 
99.53967 ;
let Lambda[518,3]:= 
103.30310 ;
let Lambda[518,4]:= 
120.06273 ;
let Lambda[518,5]:= 
121.77444 ;
let Lambda[518,6]:= 
130.32524 ;
let Lambda[518,7]:= 
138.87603 ;
let Lambda[518,8]:= 
152.56001 ;
let Lambda[518,9]:= 
190.52855 ;
let Lambda[518,10]:= 
171.03135 ;
let Lambda[518,11]:= 
152.90197 ;
let Lambda[518,12]:= 
161.11080 ;
let Lambda[518,13]:= 
161.11080 ;
let Lambda[518,14]:= 
173.76698 ;
let Lambda[518,15]:= 
158.71713 ;
let Lambda[518,16]:= 
144.69119 ;
let Lambda[519,24]:= 
162.32408 ;
let Lambda[519,1]:= 
73.55156 ;
let Lambda[519,2]:= 
65.46194 ;
let Lambda[519,3]:= 
64.97035 ;
let Lambda[519,4]:= 
60.31210 ;
let Lambda[519,5]:= 
51.24071 ;
let Lambda[519,6]:= 
54.42837 ;
let Lambda[519,7]:= 
55.89896 ;
let Lambda[519,8]:= 
60.06701 ;
let Lambda[519,9]:= 
71.34568 ;
let Lambda[519,10]:= 
74.04314 ;
let Lambda[519,11]:= 
86.05571 ;
let Lambda[519,12]:= 
87.28259 ;
let Lambda[519,13]:= 
93.41142 ;
let Lambda[519,14]:= 
99.54025 ;
let Lambda[519,15]:= 
109.34834 ;
let Lambda[519,16]:= 
136.56253 ;
let Lambda[519,17]:= 
122.58778 ;
let Lambda[519,18]:= 
109.59344 ;
let Lambda[519,19]:= 
115.47717 ;
let Lambda[519,20]:= 
115.47717 ;
let Lambda[519,21]:= 
124.54857 ;
let Lambda[519,22]:= 
113.76149 ;
let Lambda[519,23]:= 
103.70831 ;
let Lambda[520,24]:= 
155.79250 ;
let Lambda[520,1]:= 
80.45883 ;
let Lambda[520,2]:= 
71.60952 ;
let Lambda[520,3]:= 
71.07176 ;
let Lambda[520,4]:= 
65.97605 ;
let Lambda[520,5]:= 
56.05276 ;
let Lambda[520,6]:= 
59.53977 ;
let Lambda[520,7]:= 
61.14847 ;
let Lambda[520,8]:= 
65.70794 ;
let Lambda[520,9]:= 
78.04580 ;
let Lambda[520,10]:= 
80.99658 ;
let Lambda[520,11]:= 
94.13726 ;
let Lambda[520,12]:= 
95.47936 ;
let Lambda[520,13]:= 
102.18375 ;
let Lambda[520,14]:= 
108.88815 ;
let Lambda[520,15]:= 
119.61731 ;
let Lambda[520,16]:= 
149.38720 ;
let Lambda[520,17]:= 
134.10009 ;
let Lambda[520,18]:= 
119.88543 ;
let Lambda[520,19]:= 
126.32171 ;
let Lambda[520,20]:= 
126.32171 ;
let Lambda[520,21]:= 
136.24501 ;
let Lambda[520,22]:= 
124.44491 ;
let Lambda[520,23]:= 
113.44763 ;
let Lambda[521,24]:= 
58.92563 ;
let Lambda[521,1]:= 
28.00938 ;
let Lambda[521,2]:= 
24.92874 ;
let Lambda[521,3]:= 
24.74154 ;
let Lambda[521,4]:= 
22.96762 ;
let Lambda[521,5]:= 
19.51312 ;
let Lambda[521,6]:= 
20.72702 ;
let Lambda[521,7]:= 
21.28704 ;
let Lambda[521,8]:= 
22.87429 ;
let Lambda[521,9]:= 
27.16935 ;
let Lambda[521,10]:= 
28.19658 ;
let Lambda[521,11]:= 
32.77112 ;
let Lambda[521,12]:= 
33.23833 ;
let Lambda[521,13]:= 
35.57226 ;
let Lambda[521,14]:= 
37.90620 ;
let Lambda[521,15]:= 
41.64125 ;
let Lambda[521,16]:= 
52.00476 ;
let Lambda[521,17]:= 
46.68300 ;
let Lambda[521,18]:= 
41.73458 ;
let Lambda[521,19]:= 
43.97519 ;
let Lambda[521,20]:= 
43.97519 ;
let Lambda[521,21]:= 
47.42969 ;
let Lambda[521,22]:= 
43.32184 ;
let Lambda[521,23]:= 
39.49345 ;
let Lambda[522,16]:= 
220.92226 ;
let Lambda[522,17]:= 
169.88371 ;
let Lambda[522,18]:= 
143.40519 ;
let Lambda[522,19]:= 
157.79875 ;
let Lambda[522,20]:= 
132.12362 ;
let Lambda[522,21]:= 
115.91160 ;
let Lambda[522,22]:= 
130.89856 ;
let Lambda[522,23]:= 
146.41466 ;
let Lambda[522,24]:= 
140.16843 ;
let Lambda[522,1]:= 
154.59563 ;
let Lambda[522,2]:= 
160.44064 ;
let Lambda[522,3]:= 
186.47012 ;
let Lambda[522,4]:= 
189.12858 ;
let Lambda[522,5]:= 
202.40887 ;
let Lambda[522,6]:= 
215.68914 ;
let Lambda[522,7]:= 
236.94182 ;
let Lambda[522,8]:= 
295.91097 ;
let Lambda[522,9]:= 
265.62976 ;
let Lambda[522,10]:= 
237.47291 ;
let Lambda[522,11]:= 
250.22210 ;
let Lambda[522,12]:= 
250.22210 ;
let Lambda[522,13]:= 
269.87849 ;
let Lambda[522,14]:= 
246.50447 ;
let Lambda[522,15]:= 
224.72070 ;
let Lambda[523,5]:= 
265.71122 ;
let Lambda[523,6]:= 
227.45685 ;
let Lambda[523,7]:= 
189.43914 ;
let Lambda[523,8]:= 
167.74025 ;
let Lambda[523,9]:= 
159.13588 ;
let Lambda[523,10]:= 
146.83081 ;
let Lambda[523,11]:= 
140.52300 ;
let Lambda[523,12]:= 
152.24941 ;
let Lambda[523,13]:= 
172.12266 ;
let Lambda[523,14]:= 
194.32092 ;
let Lambda[523,15]:= 
222.67495 ;
let Lambda[523,16]:= 
219.73683 ;
let Lambda[523,17]:= 
247.63287 ;
let Lambda[523,18]:= 
265.02122 ;
let Lambda[523,19]:= 
259.81680 ;
let Lambda[523,20]:= 
307.13410 ;
let Lambda[523,21]:= 
402.94478 ;
let Lambda[523,22]:= 
347.79862 ;
let Lambda[523,23]:= 
335.80638 ;
let Lambda[523,24]:= 
327.62482 ;
let Lambda[523,1]:= 
58.97246 ;
let Lambda[523,2]:= 
63.60509 ;
let Lambda[523,3]:= 
58.09629 ;
let Lambda[523,4]:= 
52.96228 ;
let Lambda[524,17]:= 
201.60155 ;
let Lambda[524,18]:= 
164.61584 ;
let Lambda[524,19]:= 
142.24318 ;
let Lambda[524,20]:= 
148.23375 ;
let Lambda[524,21]:= 
134.98462 ;
let Lambda[524,22]:= 
104.66116 ;
let Lambda[524,23]:= 
114.72013 ;
let Lambda[524,24]:= 
119.03436 ;
let Lambda[524,1]:= 
92.66951 ;
let Lambda[524,2]:= 
110.06990 ;
let Lambda[524,3]:= 
114.23146 ;
let Lambda[524,4]:= 
132.76408 ;
let Lambda[524,5]:= 
134.65687 ;
let Lambda[524,6]:= 
144.11225 ;
let Lambda[524,7]:= 
153.56761 ;
let Lambda[524,8]:= 
168.69922 ;
let Lambda[524,9]:= 
210.68442 ;
let Lambda[524,10]:= 
189.12463 ;
let Lambda[524,11]:= 
169.07735 ;
let Lambda[524,12]:= 
178.15459 ;
let Lambda[524,13]:= 
178.15459 ;
let Lambda[524,14]:= 
192.14966 ;
let Lambda[524,15]:= 
175.50769 ;
let Lambda[524,16]:= 
159.99796 ;
let Lambda[525,4]:= 
200.68643 ;
let Lambda[525,5]:= 
155.15016 ;
let Lambda[525,6]:= 
145.59054 ;
let Lambda[525,7]:= 
137.04892 ;
let Lambda[525,8]:= 
146.58276 ;
let Lambda[525,9]:= 
125.71048 ;
let Lambda[525,10]:= 
123.54725 ;
let Lambda[525,11]:= 
126.88534 ;
let Lambda[525,12]:= 
145.98707 ;
let Lambda[525,13]:= 
176.67047 ;
let Lambda[525,14]:= 
183.35009 ;
let Lambda[525,15]:= 
201.25765 ;
let Lambda[525,16]:= 
210.13068 ;
let Lambda[525,17]:= 
199.18447 ;
let Lambda[525,18]:= 
241.92300 ;
let Lambda[525,19]:= 
255.73190 ;
let Lambda[525,20]:= 
331.90205 ;
let Lambda[525,21]:= 
278.26266 ;
let Lambda[525,22]:= 
246.25392 ;
let Lambda[525,23]:= 
291.24693 ;
let Lambda[525,24]:= 
278.00843 ;
let Lambda[525,1]:= 
74.24797 ;
let Lambda[525,2]:= 
67.81740 ;
let Lambda[525,3]:= 
61.82433 ;
let Lambda[526,16]:= 
148.47024 ;
let Lambda[526,17]:= 
134.05386 ;
let Lambda[526,18]:= 
115.76601 ;
let Lambda[526,19]:= 
124.27599 ;
let Lambda[526,20]:= 
103.39373 ;
let Lambda[526,21]:= 
98.93843 ;
let Lambda[526,22]:= 
100.18245 ;
let Lambda[526,23]:= 
100.87182 ;
let Lambda[526,24]:= 
119.23254 ;
let Lambda[526,1]:= 
123.59616 ;
let Lambda[526,2]:= 
128.26914 ;
let Lambda[526,3]:= 
149.07919 ;
let Lambda[526,4]:= 
151.20458 ;
let Lambda[526,5]:= 
161.82192 ;
let Lambda[526,6]:= 
172.43924 ;
let Lambda[526,7]:= 
189.43033 ;
let Lambda[526,8]:= 
236.57501 ;
let Lambda[526,9]:= 
212.36578 ;
let Lambda[526,10]:= 
189.85493 ;
let Lambda[526,11]:= 
200.04766 ;
let Lambda[526,12]:= 
200.04766 ;
let Lambda[526,13]:= 
215.76255 ;
let Lambda[526,14]:= 
197.07549 ;
let Lambda[526,15]:= 
179.65979 ;
let Lambda[527,24]:= 
116.38492 ;
let Lambda[527,1]:= 
59.48718 ;
let Lambda[527,2]:= 
52.94445 ;
let Lambda[527,3]:= 
52.54686 ;
let Lambda[527,4]:= 
48.77935 ;
let Lambda[527,5]:= 
41.44257 ;
let Lambda[527,6]:= 
44.02069 ;
let Lambda[527,7]:= 
45.21008 ;
let Lambda[527,8]:= 
48.58112 ;
let Lambda[527,9]:= 
57.70310 ;
let Lambda[527,10]:= 
59.88477 ;
let Lambda[527,11]:= 
69.60032 ;
let Lambda[527,12]:= 
70.59260 ;
let Lambda[527,13]:= 
75.54949 ;
let Lambda[527,14]:= 
80.50638 ;
let Lambda[527,15]:= 
88.43898 ;
let Lambda[527,16]:= 
110.44933 ;
let Lambda[527,17]:= 
99.14681 ;
let Lambda[527,18]:= 
88.63721 ;
let Lambda[527,19]:= 
93.39587 ;
let Lambda[527,20]:= 
93.39587 ;
let Lambda[527,21]:= 
100.73265 ;
let Lambda[527,22]:= 
92.00826 ;
let Lambda[527,23]:= 
83.87742 ;
let Lambda[528,17]:= 
133.63089 ;
let Lambda[528,18]:= 
114.73430 ;
let Lambda[528,19]:= 
99.94251 ;
let Lambda[528,20]:= 
100.27017 ;
let Lambda[528,21]:= 
97.08447 ;
let Lambda[528,22]:= 
79.93124 ;
let Lambda[528,23]:= 
90.32312 ;
let Lambda[528,24]:= 
90.90826 ;
let Lambda[528,1]:= 
71.76985 ;
let Lambda[528,2]:= 
85.24594 ;
let Lambda[528,3]:= 
88.46895 ;
let Lambda[528,4]:= 
102.82193 ;
let Lambda[528,5]:= 
104.28784 ;
let Lambda[528,6]:= 
111.61075 ;
let Lambda[528,7]:= 
118.93366 ;
let Lambda[528,8]:= 
130.65266 ;
let Lambda[528,9]:= 
163.16898 ;
let Lambda[528,10]:= 
146.47154 ;
let Lambda[528,11]:= 
130.94550 ;
let Lambda[528,12]:= 
137.97557 ;
let Lambda[528,13]:= 
137.97557 ;
let Lambda[528,14]:= 
148.81434 ;
let Lambda[528,15]:= 
135.92562 ;
let Lambda[528,16]:= 
123.91378 ;
let Lambda[529,4]:= 
195.77769 ;
let Lambda[529,5]:= 
175.48432 ;
let Lambda[529,6]:= 
152.92974 ;
let Lambda[529,7]:= 
177.61643 ;
let Lambda[529,8]:= 
160.38491 ;
let Lambda[529,9]:= 
128.62096 ;
let Lambda[529,10]:= 
125.80083 ;
let Lambda[529,11]:= 
127.81057 ;
let Lambda[529,12]:= 
137.34064 ;
let Lambda[529,13]:= 
175.54081 ;
let Lambda[529,14]:= 
189.53843 ;
let Lambda[529,15]:= 
228.84356 ;
let Lambda[529,16]:= 
214.75241 ;
let Lambda[529,17]:= 
222.86735 ;
let Lambda[529,18]:= 
242.43764 ;
let Lambda[529,19]:= 
277.19640 ;
let Lambda[529,20]:= 
332.60811 ;
let Lambda[529,21]:= 
325.99144 ;
let Lambda[529,22]:= 
272.37031 ;
let Lambda[529,23]:= 
278.38324 ;
let Lambda[529,24]:= 
304.21262 ;
let Lambda[529,1]:= 
99.05215 ;
let Lambda[529,2]:= 
90.47330 ;
let Lambda[529,3]:= 
82.47812 ;
let Lambda[530,4]:= 
189.82686 ;
let Lambda[530,5]:= 
147.00487 ;
let Lambda[530,6]:= 
129.44457 ;
let Lambda[530,7]:= 
125.70966 ;
let Lambda[530,8]:= 
138.49697 ;
let Lambda[530,9]:= 
119.84498 ;
let Lambda[530,10]:= 
124.98593 ;
let Lambda[530,11]:= 
118.85454 ;
let Lambda[530,12]:= 
137.93415 ;
let Lambda[530,13]:= 
147.14701 ;
let Lambda[530,14]:= 
152.71039 ;
let Lambda[530,15]:= 
179.31549 ;
let Lambda[530,16]:= 
202.28615 ;
let Lambda[530,17]:= 
218.47648 ;
let Lambda[530,18]:= 
232.81098 ;
let Lambda[530,19]:= 
251.10073 ;
let Lambda[530,20]:= 
287.46089 ;
let Lambda[530,21]:= 
284.10948 ;
let Lambda[530,22]:= 
237.68224 ;
let Lambda[530,23]:= 
238.16607 ;
let Lambda[530,24]:= 
247.98736 ;
let Lambda[530,1]:= 
100.63159 ;
let Lambda[530,2]:= 
91.91595 ;
let Lambda[530,3]:= 
83.79327 ;
let Lambda[531,17]:= 
212.44478 ;
let Lambda[531,18]:= 
197.92689 ;
let Lambda[531,19]:= 
160.61445 ;
let Lambda[531,20]:= 
176.54899 ;
let Lambda[531,21]:= 
162.29960 ;
let Lambda[531,22]:= 
127.07374 ;
let Lambda[531,23]:= 
157.95407 ;
let Lambda[531,24]:= 
145.99961 ;
let Lambda[531,1]:= 
141.03886 ;
let Lambda[531,2]:= 
167.52146 ;
let Lambda[531,3]:= 
173.85518 ;
let Lambda[531,4]:= 
202.06099 ;
let Lambda[531,5]:= 
204.94174 ;
let Lambda[531,6]:= 
219.33239 ;
let Lambda[531,7]:= 
233.72305 ;
let Lambda[531,8]:= 
256.75267 ;
let Lambda[531,9]:= 
320.65227 ;
let Lambda[531,10]:= 
287.83923 ;
let Lambda[531,11]:= 
257.32816 ;
let Lambda[531,12]:= 
271.14332 ;
let Lambda[531,13]:= 
271.14332 ;
let Lambda[531,14]:= 
292.44319 ;
let Lambda[531,15]:= 
267.11486 ;
let Lambda[531,16]:= 
243.50974 ;
let Lambda[532,17]:= 
255.21997 ;
let Lambda[532,18]:= 
206.44982 ;
let Lambda[532,19]:= 
194.44680 ;
let Lambda[532,20]:= 
162.88777 ;
let Lambda[532,21]:= 
161.07049 ;
let Lambda[532,22]:= 
145.22250 ;
let Lambda[532,23]:= 
157.22320 ;
let Lambda[532,24]:= 
153.85461 ;
let Lambda[532,1]:= 
117.85660 ;
let Lambda[532,2]:= 
139.98631 ;
let Lambda[532,3]:= 
145.27897 ;
let Lambda[532,4]:= 
168.84865 ;
let Lambda[532,5]:= 
171.25590 ;
let Lambda[532,6]:= 
183.28119 ;
let Lambda[532,7]:= 
195.30648 ;
let Lambda[532,8]:= 
214.55077 ;
let Lambda[532,9]:= 
267.94733 ;
let Lambda[532,10]:= 
240.52770 ;
let Lambda[532,11]:= 
215.03167 ;
let Lambda[532,12]:= 
226.57607 ;
let Lambda[532,13]:= 
226.57607 ;
let Lambda[532,14]:= 
244.37492 ;
let Lambda[532,15]:= 
223.20975 ;
let Lambda[532,16]:= 
203.48455 ;
let Lambda[533,6]:= 
172.64187 ;
let Lambda[533,7]:= 
133.09632 ;
let Lambda[533,8]:= 
129.11882 ;
let Lambda[533,9]:= 
118.74376 ;
let Lambda[533,10]:= 
112.41284 ;
let Lambda[533,11]:= 
91.79616 ;
let Lambda[533,12]:= 
104.40118 ;
let Lambda[533,13]:= 
106.21044 ;
let Lambda[533,14]:= 
102.17345 ;
let Lambda[533,15]:= 
140.72405 ;
let Lambda[533,16]:= 
120.58729 ;
let Lambda[533,17]:= 
155.72340 ;
let Lambda[533,18]:= 
153.20521 ;
let Lambda[533,19]:= 
172.41472 ;
let Lambda[533,20]:= 
167.51584 ;
let Lambda[533,21]:= 
186.00054 ;
let Lambda[533,22]:= 
242.17638 ;
let Lambda[533,23]:= 
219.61225 ;
let Lambda[533,24]:= 
186.41745 ;
let Lambda[533,1]:= 
25.07561 ;
let Lambda[533,2]:= 
25.07561 ;
let Lambda[533,3]:= 
27.04544 ;
let Lambda[533,4]:= 
24.70305 ;
let Lambda[533,5]:= 
22.52003 ;
let Lambda[534,4]:= 
205.87800 ;
let Lambda[534,5]:= 
196.67832 ;
let Lambda[534,6]:= 
158.83852 ;
let Lambda[534,7]:= 
160.86299 ;
let Lambda[534,8]:= 
141.86295 ;
let Lambda[534,9]:= 
121.79439 ;
let Lambda[534,10]:= 
123.98069 ;
let Lambda[534,11]:= 
149.47493 ;
let Lambda[534,12]:= 
153.18425 ;
let Lambda[534,13]:= 
173.11497 ;
let Lambda[534,14]:= 
164.99403 ;
let Lambda[534,15]:= 
213.06916 ;
let Lambda[534,16]:= 
205.30149 ;
let Lambda[534,17]:= 
252.09682 ;
let Lambda[534,18]:= 
248.92070 ;
let Lambda[534,19]:= 
251.78857 ;
let Lambda[534,20]:= 
307.69031 ;
let Lambda[534,21]:= 
333.87259 ;
let Lambda[534,22]:= 
255.06641 ;
let Lambda[534,23]:= 
303.06995 ;
let Lambda[534,24]:= 
308.78825 ;
let Lambda[534,1]:= 
98.68010 ;
let Lambda[534,2]:= 
90.13347 ;
let Lambda[534,3]:= 
82.16832 ;
let Lambda[535,24]:= 
215.95947 ;
let Lambda[535,1]:= 
87.10836 ;
let Lambda[535,2]:= 
77.52770 ;
let Lambda[535,3]:= 
76.94550 ;
let Lambda[535,4]:= 
71.42866 ;
let Lambda[535,5]:= 
60.68525 ;
let Lambda[535,6]:= 
64.46045 ;
let Lambda[535,7]:= 
66.20209 ;
let Lambda[535,8]:= 
71.13839 ;
let Lambda[535,9]:= 
84.49591 ;
let Lambda[535,10]:= 
87.69056 ;
let Lambda[535,11]:= 
101.91725 ;
let Lambda[535,12]:= 
103.37027 ;
let Lambda[535,13]:= 
110.62875 ;
let Lambda[535,14]:= 
117.88723 ;
let Lambda[535,15]:= 
129.50311 ;
let Lambda[535,16]:= 
161.73334 ;
let Lambda[535,17]:= 
145.18281 ;
let Lambda[535,18]:= 
129.79338 ;
let Lambda[535,19]:= 
136.76159 ;
let Lambda[535,20]:= 
136.76159 ;
let Lambda[535,21]:= 
147.50500 ;
let Lambda[535,22]:= 
134.72968 ;
let Lambda[535,23]:= 
122.82352 ;
let Lambda[536,17]:= 
231.23250 ;
let Lambda[536,18]:= 
176.82215 ;
let Lambda[536,19]:= 
188.50323 ;
let Lambda[536,20]:= 
181.93846 ;
let Lambda[536,21]:= 
164.11382 ;
let Lambda[536,22]:= 
121.83192 ;
let Lambda[536,23]:= 
133.72472 ;
let Lambda[536,24]:= 
146.19830 ;
let Lambda[536,1]:= 
115.84099 ;
let Lambda[536,2]:= 
137.59223 ;
let Lambda[536,3]:= 
142.79438 ;
let Lambda[536,4]:= 
165.96097 ;
let Lambda[536,5]:= 
168.32705 ;
let Lambda[536,6]:= 
180.14668 ;
let Lambda[536,7]:= 
191.96631 ;
let Lambda[536,8]:= 
210.88148 ;
let Lambda[536,9]:= 
263.36485 ;
let Lambda[536,10]:= 
236.41415 ;
let Lambda[536,11]:= 
211.35416 ;
let Lambda[536,12]:= 
222.70112 ;
let Lambda[536,13]:= 
222.70112 ;
let Lambda[536,14]:= 
240.19557 ;
let Lambda[536,15]:= 
219.39238 ;
let Lambda[536,16]:= 
200.00452 ;
let Lambda[537,23]:= 
150.21124 ;
let Lambda[537,24]:= 
110.44775 ;
let Lambda[537,1]:= 
75.61545 ;
let Lambda[537,2]:= 
75.04762 ;
let Lambda[537,3]:= 
69.66685 ;
let Lambda[537,4]:= 
59.18843 ;
let Lambda[537,5]:= 
62.87052 ;
let Lambda[537,6]:= 
64.56920 ;
let Lambda[537,7]:= 
69.38374 ;
let Lambda[537,8]:= 
82.41179 ;
let Lambda[537,9]:= 
85.52765 ;
let Lambda[537,10]:= 
99.40343 ;
let Lambda[537,11]:= 
100.82060 ;
let Lambda[537,12]:= 
107.90005 ;
let Lambda[537,13]:= 
114.97950 ;
let Lambda[537,14]:= 
126.30887 ;
let Lambda[537,15]:= 
157.74413 ;
let Lambda[537,16]:= 
141.60183 ;
let Lambda[537,17]:= 
126.59199 ;
let Lambda[537,18]:= 
133.38832 ;
let Lambda[537,19]:= 
133.38832 ;
let Lambda[537,20]:= 
143.86674 ;
let Lambda[537,21]:= 
